State,County,FIPS,CensusTract,POP2010,OHU2010,MedianFamilyIncome,lapop20,lalowi20,lasnap20,TractLOWI,TractSNAP,lapop20_share,lalowi20_share,lasnap20_share
GA,Terrell,13273,53092481400,9315,3519,168855,0.0,0.0,0.0,4964,1041,0.0,0.0,0.0
GA,Thomas,13275,146035566600,44720,17573,470409,0.0,0.0,0.0,21788,3921,0.0,0.0,0.0
GA,Tift,13277,119501644500,40118,14836,423287,0.0,0.0,0.0,19626,2874,0.0,0.0,0.0
GA,Toombs,13279,79679822100,27223,10375,268711,0.0,0.0,0.0,14457,2561,0.0,0.0,0.0
GA,Towns,13281,39845880600,10471,4510,146083,0.0,0.0,0.0,4310,473,0.0,0.0,0.0
GA,Treutlen,13283,26567920300,6885,2543,111184,0.0,0.0,0.0,2723,633,0.0,0.0,0.0
GA,Troup,13285,186003448209,67044,24828,712321,0.0,0.0,0.0,30466,4799,0.0,0.0,0.0
GA,Turner,13287,26575940500,8930,3339,72917,0.0,0.0,0.0,4387,970,0.0,0.0,0.0
GA,Twiggs,13289,26578120300,9023,3634,74599,0.0,0.0,0.0,4627,447,0.0,0.0,0.0
GA,Union,13291,79746001016,21356,9116,333268,0.0,0.0,0.0,7653,1173,0.0,0.0,0.0
GA,Upson,13293,93051072303,27153,10716,297692,0.0,0.0,0.0,13391,2658,0.0,0.0,0.0
GA,Walker,13295,172835266812,68756,26497,650229,0.0,0.0,0.0,28548,4392,0.0,0.0,0.0
GA,Walton,13297,199456657339,83768,29583,924660,0.0,0.0,0.0,28849,3781,0.0,0.0,0.0
GA,Ware,13299,119699554500,36312,13654,393786,0.0,0.0,0.0,16326,3251,0.0,0.0,0.0
GA,Warren,13301,26603940900,5834,2315,77790,0.0,0.0,0.0,2977,572,0.0,0.0,0.0
GA,Washington,13303,66519752000,21187,7547,228778,0.0,0.0,0.0,9581,1495,0.0,0.0,0.0
GA,Wayne,13305,79835822100,30099,10562,282706,0.0,0.0,0.0,13761,2032,0.0,0.0,0.0
GA,Webster,13307,26615920300,2799,1119,93499,0.0,0.0,0.0,1554,283,0.0,0.0,0.0
GA,Wheeler,13309,26619560300,7421,2152,72301,0.0,0.0,0.0,1964,553,0.0,0.0,0.0
GA,White,13311,66559751006,27144,10646,260578,0.0,0.0,0.0,11146,1821,0.0,0.0,0.0
GA,Whitfield,13313,239634012909,102599,35180,862924,0.0,0.0,0.0,49883,5530,0.0,0.0,0.0
GA,Wilcox,13315,53263841000,9255,2891,161365,0.0,0.0,0.0,3761,632,0.0,0.0,0.0
GA,Wilkes,13317,53268040806,10593,4263,160977,0.0,0.0,0.0,5496,931,0.0,0.0,0.0
GA,Wilkinson,13319,39959880900,9563,3666,148897,0.0,0.0,0.0,4437,460,0.0,0.0,0.0
GA,Worth,13321,66609751800,21679,8214,228151,0.0,0.0,0.0,10002,1867,0.0,0.0,0.0
HI,Hawaii,15001,510035687898,185079,67096,1952273,84.11129517,35.374694668,10.341755846,69723,11540,0.045446158218922734,0.01911329468389174,0.08961660178509533
HI,Honolulu,15003,3660747140372,953207,311047,19844474,0.0,0.0,0.0,220114,28449,0.0,0.0,0.0
HI,Kalawao,15005,15005031900,90,69,98125,0.0,0.0,0.0,17,0,0.0,0.0,
HI,Kauai,15007,240115447123,67091,23240,934645,170.0000025,0.0,0.0,19761,2209,0.2533871942585444,0.0,0.0
HI,Maui,15009,555337012793,154834,53886,2494170,0.0,0.0,0.0,44472,6735,0.0,0.0,0.0
IA,Adair,19001,57005880600,7682,3292,179998,0.0,0.0,0.0,2120,316,0.0,0.0,0.0
IA,Adams,19003,38007900300,4029,1715,117027,0.0,0.0,0.0,1261,193,0.0,0.0,0.0
IA,Allamakee,19005,95029801500,14330,5845,293426,0.0,0.0,0.0,4893,594,0.0,0.0,0.0
IA,Appanoose,19007,95039751500,12887,5627,270767,0.0,0.0,0.0,4911,899,0.0,0.0,0.0
IA,Audubon,19009,57027210600,6119,2617,187365,0.0,0.0,0.0,1577,237,0.0,0.0,0.0
IA,Benton,19011,133083722800,26076,10302,500974,0.0,0.0,0.0,6687,777,0.0,0.0,0.0
IA,Black Hawk,19013,722494065534,131090,52470,2182151,0.0,0.0,0.0,44469,6997,0.0,0.0,0.0
IA,Boone,19015,133105142800,26306,10728,473494,0.0,0.0,0.0,8016,1205,0.0,0.0,0.0
IA,Bremer,19017,152136034800,24276,9385,608056,0.0,0.0,0.0,4828,650,0.0,0.0,0.0
IA,Buchanan,19019,114119702100,20958,8161,416418,0.0,0.0,0.0,4941,653,0.0,0.0,0.0
IA,Buena Vista,19021,114131762100,20260,7522,359880,0.0,0.0,0.0,7310,865,0.0,0.0,0.0
IA,Butler,19023,95115351500,14867,6120,310163,0.0,0.0,0.0,3850,475,0.0,0.0,0.0
IA,Calhoun,19025,76103801000,9670,4242,234952,0.0,0.0,0.0,3149,545,0.0,0.0,0.0
IA,Carroll,19027,114167762100,20816,8683,389431,0.0,0.0,0.0,5422,790,0.0,0.0,0.0
IA,Cass,19029,95145951500,13956,5980,254674,0.0,0.0,0.0,4595,758,0.0,0.0,0.0
IA,Cedar,19031,95157251500,18499,7511,344551,0.0,0.0,0.0,4488,718,0.0,0.0,0.0
IA,Cerro Gordo,19033,209373458004,44151,19350,697471,0.0,0.0,0.0,14028,2618,0.0,0.0,0.0
IA,Cherokee,19035,76140321000,12072,5207,262471,0.0,0.0,0.0,3231,501,0.0,0.0,0.0
IA,Chickasaw,19037,76148281000,12439,5204,235272,0.0,0.0,0.0,4424,552,0.0,0.0,0.0
IA,Clarke,19039,57119880600,9286,3701,180299,0.0,0.0,0.0,3485,554,0.0,0.0,0.0
IA,Clay,19041,76164321000,16667,7282,260363,0.0,0.0,0.0,4797,728,0.0,0.0,0.0
IA,Clayton,19043,114258422100,18129,7599,354487,0.0,0.0,0.0,5676,766,0.0,0.0,0.0
IA,Clinton,19045,228540007800,49116,20223,753510,0.0,0.0,0.0,15336,2780,0.0,0.0,0.0
IA,Crawford,19047,95235351500,17096,6413,297855,0.0,0.0,0.0,6574,768,0.0,0.0,0.0
IA,Dallas,19049,285735759450,66135,25240,1382059,0.0,0.0,0.0,13532,1582,0.0,0.0,0.0
IA,Davis,19051,38102160300,8753,3201,105317,0.0,0.0,0.0,4117,357,0.0,0.0,0.0
IA,Decatur,19053,57161880600,8457,3223,152127,0.0,0.0,0.0,3416,628,0.0,0.0,0.0
IA,Delaware,19055,76223801000,17764,7062,273088,0.0,0.0,0.0,4755,587,0.0,0.0,0.0
IA,Des Moines,19057,209627007700,40325,17003,593979,0.0,0.0,0.0,15482,2867,0.0,0.0,0.0
IA,Dickinson,19059,95297253600,16667,7554,354553,0.0,0.0,0.0,3902,609,0.0,0.0,0.0
IA,Dubuque,19061,495586115437,93653,36815,1683448,0.0,0.0,0.0,25385,3669,0.0,0.0,0.0
IA,Emmet,19063,76252281000,10302,4236,260223,0.0,0.0,0.0,3042,609,0.0,0.0,0.0
IA,Fayette,19065,133455562800,20880,8634,413101,0.0,0.0,0.0,6627,1012,0.0,0.0,0.0
IA,Floyd,19067,95337401500,16303,6886,282011,0.0,0.0,0.0,5957,923,0.0,0.0,0.0
IA,Franklin,19069,57208080600,10680,4332,173642,0.0,0.0,0.0,3679,614,0.0,0.0,0.0
IA,Fremont,19071,57215910600,7441,3064,195247,0.0,0.0,0.0,2088,324,0.0,0.0,0.0
IA,Greene,19073,76292321100,9336,3996,226754,0.0,0.0,0.0,3084,508,0.0,0.0,0.0
IA,Grundy,19075,76303841000,12453,5131,277205,0.0,0.0,0.0,2754,313,0.0,0.0,0.0
IA,Guthrie,19077,57233850600,10954,4544,182988,0.0,0.0,0.0,3200,435,0.0,0.0,0.0
IA,Hamilton,19079,95399801500,15673,6540,292634,0.0,0.0,0.0,5339,826,0.0,0.0,0.0
IA,Hancock,19081,76325081000,11341,4741,249981,0.0,0.0,0.0,3130,347,0.0,0.0,0.0
IA,Hardin,19083,114500882100,17534,7296,404785,0.0,0.0,0.0,4936,629,0.0,0.0,0.0
IA,Harrison,19085,95426451500,14928,5987,329937,0.0,0.0,0.0,4414,577,0.0,0.0,0.0
IA,Henry,19087,95439851500,20145,7666,297230,0.0,0.0,0.0,6320,727,0.0,0.0,0.0
IA,Howard,19089,57269880600,9566,3944,177449,0.0,0.0,0.0,3302,294,0.0,0.0,0.0
IA,Humboldt,19091,76367881000,9815,4209,238932,0.0,0.0,0.0,3309,418,0.0,0.0,0.0
IA,Ida,19093,57279270600,7089,3052,173795,0.0,0.0,0.0,2542,366,0.0,0.0,0.0
IA,Iowa,19095,76383841000,16355,6677,282740,0.0,0.0,0.0,3853,466,0.0,0.0,0.0
IA,Jackson,19097,114587702100,19848,8289,346826,0.0,0.0,0.0,6321,942,0.0,0.0,0.0
IA,Jasper,19099,171891364500,36842,14806,582875,0.0,0.0,0.0,10157,1988,0.0,0.0,0.0
IA,Jefferson,19101,76404361000,16843,6846,241438,0.0,0.0,0.0,5333,988,0.0,0.0,0.0
IA,Johnson,19103,458472082009,130882,52715,1824417,0.0,0.0,0.0,40848,4813,0.0,0.0,0.0
IA,Jones,19105,95525351900,20638,8181,321773,0.0,0.0,0.0,5215,799,0.0,0.0,0.0
IA,Keokuk,19107,76428321000,10511,4408,229792,0.0,0.0,0.0,3409,505,0.0,0.0,0.0
IA,Kossuth,19109,114659702100,15543,6697,398388,28.45193968,7.388657992000001,0.89644126,4065,450,0.18305307649745867,0.04753688471980956,0.19920916888888887
IA,Lee,19111,210226396600,35862,14610,589681,0.0,0.0,0.0,12736,2049,0.0,0.0,0.0
IA,Linn,19113,860085133837,211226,86134,3246873,0.0,0.0,0.0,50648,10395,0.0,0.0,0.0
IA,Louisa,19115,57346350600,11387,4346,179925,0.0,0.0,0.0,3614,513,0.0,0.0,0.0
IA,Lucas,19117,76471801000,8898,3689,221559,0.0,0.0,0.0,3214,498,0.0,0.0,0.0
IA,Lyon,19119,57359850600,11581,4442,197127,0.0,0.0,0.0,2880,303,0.0,0.0,0.0
IA,Madison,19121,57363180600,15679,6025,204238,0.0,0.0,0.0,4676,613,0.0,0.0,0.0
IA,Mahaska,19123,133867652800,22381,8975,431118,0.0,0.0,0.0,7428,1378,0.0,0.0,0.0
IA,Marion,19125,153000243203,33309,12723,530560,0.0,0.0,0.0,7686,1320,0.0,0.0,0.0
IA,Marshall,19127,191279505500,40648,15538,599285,0.0,0.0,0.0,13587,2150,0.0,0.0,0.0
IA,Mills,19129,95645201106,15059,5605,392163,0.0,0.0,0.0,3488,428,0.0,0.0,0.0
IA,Mitchell,19131,57394680600,10776,4395,184771,0.0,0.0,0.0,3164,259,0.0,0.0,0.0
IA,Monona,19133,76535841000,9243,4050,225956,0.0,0.0,0.0,3312,416,0.0,0.0,0.0
IA,Monroe,19135,57405210600,7970,3213,179705,0.0,0.0,0.0,2550,413,0.0,0.0,0.0
IA,Montgomery,19137,76551841000,10740,4558,215376,0.0,0.0,0.0,4121,811,0.0,0.0,0.0
IA,Muscatine,19139,191390505500,42745,16412,617693,0.0,0.0,0.0,13305,2035,0.0,0.0,0.0
IA,O'Brien,19141,76565961000,14398,6069,265291,0.0,0.0,0.0,4082,504,0.0,0.0,0.0
IA,Osceola,19143,38286920300,6462,2682,127329,0.0,0.0,0.0,1791,232,0.0,0.0,0.0
IA,Page,19145,114872942100,15932,6393,355507,0.0,0.0,0.0,4934,849,0.0,0.0,0.0
IA,Palo Alto,19147,76591841000,9421,3994,240869,0.0,0.0,0.0,2996,364,0.0,0.0,0.0
IA,Plymouth,19149,114899822100,24986,9875,409426,0.0,0.0,0.0,5618,625,0.0,0.0,0.0
IA,Pocahontas,19151,57455340600,7310,3233,171877,0.0,0.0,0.0,2469,388,0.0,0.0,0.0
IA,Polk,19153,1876994610872,430640,170197,6913872,0.0,0.0,0.0,123994,24245,0.0,0.0,0.0
IA,Pottawattamie,19155,574650852823,93158,36775,1896912,0.0,0.0,0.0,27896,5244,0.0,0.0,0.0
IA,Poweshiek,19157,95786851500,18914,7555,329521,0.0,0.0,0.0,4711,826,0.0,0.0,0.0
IA,Ringgold,19159,38319900300,5131,2047,103320,0.0,0.0,0.0,1940,229,0.0,0.0,0.0
IA,Sac,19161,76644321000,10350,4482,249475,0.0,0.0,0.0,2862,331,0.0,0.0,0.0
IA,Scott,19163,900661565140,165224,66765,3154085,0.0,0.0,0.0,49189,7602,0.0,0.0,0.0
IA,Shelby,19165,76663841000,12167,5085,249791,0.0,0.0,0.0,3688,511,0.0,0.0,0.0
IA,Sioux,19167,134169492800,33704,11584,480323,0.0,0.0,0.0,8774,581,0.0,0.0,0.0
IA,Story,19169,383380072503,89542,34736,1433785,0.0,0.0,0.0,29913,2694,0.0,0.0,0.0
IA,Tama,19171,115027742100,17767,6947,381970,0.0,0.0,0.0,5378,616,0.0,0.0,0.0
IA,Taylor,19173,57519540600,6317,2679,155668,0.0,0.0,0.0,2212,317,0.0,0.0,0.0
IA,Union,19175,76700761000,12534,5271,233573,0.0,0.0,0.0,4679,681,0.0,0.0,0.0
IA,Van Buren,19177,38355900300,7570,3108,111943,0.0,0.0,0.0,2761,297,0.0,0.0,0.0
IA,Wapello,19179,210979566600,35625,14552,561120,0.0,0.0,0.0,14674,3061,0.0,0.0,0.0
IA,Warren,19181,230172247800,46225,17262,898268,0.0,0.0,0.0,8968,1452,0.0,0.0,0.0
IA,Washington,19183,95919801500,21704,8741,344365,0.0,0.0,0.0,6022,864,0.0,0.0,0.0
IA,Wayne,19185,57555210600,6403,2652,175025,0.0,0.0,0.0,2313,351,0.0,0.0,0.0
IA,Webster,19187,230244044700,38013,15580,649304,0.0,0.0,0.0,13051,2339,0.0,0.0,0.0
IA,Winnebago,19189,57569040600,10866,4597,185698,0.0,0.0,0.0,3174,269,0.0,0.0,0.0
IA,Winneshiek,19191,95959751500,21056,7997,326985,0.0,0.0,0.0,4183,530,0.0,0.0,0.0
IA,Woodbury,19193,499018978803,102172,39052,1385478,0.0,0.0,0.0,36801,6194,0.0,0.0,0.0
IA,Worth,19195,57587070600,7598,3172,182488,0.0,0.0,0.0,2382,456,0.0,0.0,0.0
IA,Wright,19197,95988401500,13229,5625,296280,0.0,0.0,0.0,4145,536,0.0,0.0,0.0
ID,Ada,16001,944059250831,392365,148445,4128238,1.931906998,0.705337338,0.042648102,126332,15152,0.0004923749564818472,0.0001797656105921782,0.0002814684662090813
ID,Adams,16003,32007900300,3976,1748,96230,39.9800677,19.316048994,1.401425113,1832,107,1.0055349019114688,0.4858161215794768,1.309743096261682
ID,Bannock,16005,352111943209,82839,30682,1235607,8.597324137000001,2.238886472,0.39104046299999995,32140,4875,0.010378353356510824,0.002702696160021246,0.008021342830769228
ID,Bear Lake,16007,32015900300,5986,2281,104876,239.82848178299997,62.201976437,6.362227623,2194,197,4.006489839341797,1.0391242304878048,3.229557169035533
ID,Benewah,16009,32019890100,9285,3837,86534,0.830014413,0.154825253,0.060906031,3957,529,0.008939304394184168,0.0016674771459343025,0.01151342741020794
ID,Bingham,16011,128095592800,45607,14999,442406,68.831210331,33.775063361,4.731507343,18843,2163,0.15092246876795226,0.07405675304448879,0.21874744997688397
ID,Blaine,16013,64055841100,21376,8823,313227,471.21168163,137.90677406999998,4.584831235,6252,467,2.2043959657092067,0.6451477080370509,0.9817625770877945
ID,Boise,16015,16015950200,7028,2974,57155,1597.34815,839.8594161,71.28578143,2540,298,22.72834590210586,11.950190894991461,23.92140316442953
ID,Bonner,16017,144161554500,40877,17100,467760,1214.0930313,400.7981658,51.813294479999996,16020,2122,2.9701128539276365,0.9804979959390366,2.4417198152686144
ID,Bonneville,16019,336419386121,104234,36629,1250191,482.12237530000004,173.98528249999998,8.941641532,38610,5020,0.4625384954045705,0.16691797542068806,0.1781203492430279
ID,Boundary,16021,32043940300,10972,4421,98484,186.75528835999998,92.4404931,4.758873068,4795,422,1.7021079872402478,0.8425126968647466,1.1276950398104266
ID,Butte,16023,16023970100,2891,1129,49150,225.01964569999998,113.26911799999999,9.475824647,1279,140,7.783453673469387,3.9179909373919055,6.76844617642857
ID,Camas,16025,16025970100,1117,487,49231,926.9119188,508.7984028,58.6912674,634,69,82.9822666786034,45.550438925693825,85.05980782608695
ID,Canyon,16027,464783613528,188923,63604,1336198,0.0,0.0,0.0,91535,12541,0.0,0.0,0.0
ID,Caribou,16029,32059920300,6963,2606,129290,148.5801118,48.294626467,5.406415942,2125,262,2.1338519574895876,0.6935893503805831,2.063517535114504
ID,Cassia,16031,96191702100,22952,7666,327843,2737.2164546,1166.5253481,66.1512177,10856,933,11.925829795224816,5.082456204688045,7.09016266881029
ID,Clark,16033,16033950100,982,345,32813,889.7261981,581.6193117,72.64291209,538,64,90.60348249490835,59.22803581466395,113.504550140625
ID,Clearwater,16035,32071910100,8761,3660,92100,2.477660291,1.575980104,0.08682080199999999,3039,387,0.02828056490126698,0.01798858696495834,0.0224343157622739
ID,Custer,16037,16037960200,4368,1936,58750,318.9775313,177.3235915,11.31252331,1639,118,7.302599159798535,4.059606032509158,9.586884161016949
ID,Elmore,16039,80199801500,27038,10140,240392,287.069645541,85.268257577,18.553929934,10202,1050,1.0617266274909387,0.315364515041793,1.767040946095238
ID,Franklin,16041,32083940300,12786,4079,112575,75.59931267,34.77568434,1.887605196,5470,213,0.5912663277803848,0.2719825147817926,0.8861996225352112
ID,Fremont,16043,48131910600,13242,4436,159141,423.287305,133.5956609,0.0,5317,377,3.196551162966319,1.0088782729194987,0.0
ID,Gem,16045,48137880600,16719,6495,150965,134.620507,53.06058506,2.725290624,6778,737,0.8051947305460853,0.3173669780489264,0.3697816314789688
ID,Gooding,16047,32095920300,15464,5531,95917,0.0,0.0,0.0,7512,904,0.0,0.0,0.0
ID,Idaho,16049,80249781000,16267,6834,228819,1941.9463382800002,981.8868564889999,88.758175316,6899,663,11.93795007241655,6.036066001653654,13.38735675957768
ID,Jefferson,16051,64207841000,26140,8146,227558,0.0,0.0,0.0,10189,1227,0.0,0.0,0.0
ID,Jerome,16053,80269851500,22374,7540,234382,0.0,0.0,0.0,11017,1098,0.0,0.0,0.0
ID,Kootenai,16055,401375963312,138494,54200,1421235,0.0,0.0,0.0,50761,7201,0.0,0.0,0.0
ID,Latah,16057,112399037800,37244,14708,443666,0.0,0.0,0.0,14508,1495,0.0,0.0,0.0
ID,Lemhi,16059,48179910600,7936,3576,157079,920.0980689,385.97615076999995,38.153922041,3479,468,11.593977682711694,4.86361077079133,8.15254744465812
ID,Lewis,16061,48185830303,3821,1657,95972,58.149286079999996,17.377665812,1.128465777,1614,178,1.5218342339701647,0.45479366165925145,0.6339695376404494
ID,Lincoln,16063,16063950100,5208,1705,47462,1243.963763,665.3769345,49.32153697,2384,193,23.885632930107526,12.776054809907833,25.55520050259067
ID,Madison,16065,96395701803,37536,10611,256393,0.0,0.0,0.0,22081,1165,0.0,0.0,0.0
ID,Minidoka,16067,80339851500,20069,7170,254691,0.0,0.0,0.0,9313,704,0.0,0.0,0.0
ID,Nez Perce,16069,160699585400,39265,16241,586037,3.983638534,0.8806804340000001,0.19392599,13075,1891,0.010145520269960524,0.0022429146415382656,0.010255208355367529
ID,Oneida,16071,16071960100,4286,1545,49543,330.70325160000004,142.8964671,8.855117253,1573,125,7.7158948110126,3.3340286304246383,7.0840938024
ID,Owyhee,16073,48221850403,11526,4076,120433,449.1619825,204.1286115,25.56020497,6049,706,3.896945883220545,1.771027342529932,3.620425633144476
ID,Payette,16075,64303841000,22623,8262,208958,0.0,0.0,0.0,9425,1190,0.0,0.0,0.0
ID,Power,16077,32155920300,7817,2641,93757,164.32188054099998,70.572570622,11.062998263,3928,406,2.1021092559933474,0.9028088860432391,2.7248764194581283
ID,Shoshone,16079,48239880900,12765,5605,150125,68.77102633,23.49315682,4.450633396000001,5087,1090,0.5387467789267528,0.18404353168820994,0.40831499045871567
ID,Teton,16081,16081960100,10170,3651,61810,0.0,0.0,0.0,3526,330,0.0,0.0,0.0
ID,Twin Falls,16083,225162011900,77230,28760,756822,159.13798569999997,60.82112761,6.615487322000001,32468,4083,0.2060572131296128,0.07875324046355044,0.1620251609600784
ID,Valley,16085,48257910600,9862,4393,192834,59.465562754,18.133359192,2.09286296,2840,174,0.6029767060839586,0.1838710118839992,1.2027948045977013
ID,Washington,16087,48263910600,10198,4034,136068,280.18710430900006,118.095781958,8.965976163999999,4833,664,2.747471115012748,1.1580288483820358,1.3502976150602408
IL,Adams,17001,306018069606,67103,27375,998207,0.0,0.0,0.0,21771,3857,0.0,0.0,0.0
IL,Alexander,17003,68015831000,8238,3329,122148,0.0,0.0,0.0,4767,923,0.0,0.0,0.0
IL,Bond,17005,68023805400,17768,6427,260136,0.0,0.0,0.0,5752,1045,0.0,0.0,0.0
IL,Boone,17007,119049072703,54165,18505,456352,0.0,0.0,0.0,16464,2196,0.0,0.0,0.0
IL,Brown,17009,34019940900,6937,2099,132444,0.0,0.0,0.0,1571,158,0.0,0.0,0.0
IL,Bureau,17011,170119651500,34978,14262,613882,0.0,0.0,0.0,10801,1552,0.0,0.0,0.0
IL,Calhoun,17013,34027902500,5089,2085,124706,0.0,0.0,0.0,1371,233,0.0,0.0,0.0
IL,Carroll,17015,102095762100,15387,6622,368112,0.0,0.0,0.0,4727,660,0.0,0.0,0.0
IL,Cass,17017,85089801500,13642,5270,284518,0.0,0.0,0.0,4634,394,0.0,0.0,0.0
IL,Champaign,17019,731817211649,201081,80665,2790654,0.0,0.0,0.0,74205,7352,0.0,0.0,0.0
IL,Christian,17021,170219585500,34800,14055,592738,0.0,0.0,0.0,11420,1808,0.0,0.0,0.0
IL,Clark,17023,68092241000,16335,6782,226401,0.0,0.0,0.0,5497,765,0.0,0.0,0.0
IL,Clay,17025,68103888200,13815,5697,215970,0.0,0.0,0.0,5187,629,0.0,0.0,0.0
IL,Clinton,17027,136223203106,37762,14005,615864,0.0,0.0,0.0,8330,1058,0.0,0.0,0.0
IL,Coles,17029,204348007800,53873,21463,617437,0.0,0.0,0.0,22397,3308,0.0,0.0,0.0
IL,Cook,17031,22447603362306,5194675,1966356,94379552,0.0,0.0,0.0,1866935,291711,0.0,0.0,0.0
IL,Crawford,17033,102203282100,19817,7763,378249,0.0,0.0,0.0,5881,830,0.0,0.0,0.0
IL,Cumberland,17035,51107917500,11048,4377,172360,0.0,0.0,0.0,3682,515,0.0,0.0,0.0
IL,De Witt,17039,85199858000,16561,6811,341002,0.0,0.0,0.0,4245,724,0.0,0.0,0.0
IL,DeKalb,17037,357777024003,105160,38484,1419626,0.0,0.0,0.0,34642,4028,0.0,0.0,0.0
IL,Douglas,17041,85209761000,19980,7720,323789,0.0,0.0,0.0,6435,683,0.0,0.0,0.0
IL,DuPage,17043,3681470220918,916924,337132,21591109,0.0,0.0,0.0,172806,19985,0.0,0.0,0.0
IL,Edgar,17045,85225351500,18576,7839,275891,0.0,0.0,0.0,7460,1508,0.0,0.0,0.0
IL,Edwards,17047,51143871000,6721,2840,164159,0.0,0.0,0.0,2489,332,0.0,0.0,0.0
IL,Effingham,17049,136399603600,34242,13515,514423,0.0,0.0,0.0,10058,1372,0.0,0.0,0.0
IL,Fayette,17051,119363655600,22140,8311,370234,0.0,0.0,0.0,8038,1187,0.0,0.0,0.0
IL,Ford,17053,85269809000,14081,5676,311770,0.0,0.0,0.0,4226,759,0.0,0.0,0.0
IL,Franklin,17055,204660487800,39561,16617,588761,0.0,0.0,0.0,16907,3163,0.0,0.0,0.0
IL,Fulton,17057,204695440200,37069,14536,681197,0.0,0.0,0.0,12153,1984,0.0,0.0,0.0
IL,Gallatin,17059,34119945500,5589,2403,112543,0.0,0.0,0.0,2101,382,0.0,0.0,0.0
IL,Greene,17061,85309869000,13886,5570,256413,0.0,0.0,0.0,5211,838,0.0,0.0,0.0
IL,Grundy,17063,170630004605,50063,18546,793482,0.0,0.0,0.0,12549,1977,0.0,0.0,0.0
IL,Hamilton,17065,51197919600,8457,3489,173522,0.0,0.0,0.0,3000,502,0.0,0.0,0.0
IL,Hancock,17067,119475678000,19104,8040,382519,0.0,0.0,0.0,6532,917,0.0,0.0,0.0
IL,Hardin,17069,34139941900,4320,1915,98250,0.0,0.0,0.0,1922,324,0.0,0.0,0.0
IL,Henderson,17071,51215920200,7331,3149,189074,0.0,0.0,0.0,2050,294,0.0,0.0,0.0
IL,Henry,17073,221949397506,50486,20373,828486,0.0,0.0,0.0,13911,1949,0.0,0.0,0.0
IL,Iroquois,17075,153683554500,29718,11956,543154,0.0,0.0,0.0,10207,1311,0.0,0.0,0.0
IL,Jackson,17077,239078152000,60218,25538,687401,0.0,0.0,0.0,28185,4461,0.0,0.0,0.0
IL,Jasper,17079,51239932200,9698,3940,181968,0.0,0.0,0.0,2709,305,0.0,0.0,0.0
IL,Jefferson,17081,187891556600,38827,15365,580816,0.0,0.0,0.0,13935,2756,0.0,0.0,0.0
IL,Jersey,17083,102498061903,22985,8828,400157,0.0,0.0,0.0,5382,856,0.0,0.0,0.0
IL,Jo Daviess,17085,102510121903,22678,9753,396405,0.0,0.0,0.0,5898,562,0.0,0.0,0.0
IL,Johnson,17087,68351913100,12582,4584,163562,0.0,0.0,0.0,3777,554,0.0,0.0,0.0
IL,Kane,17089,1401367896301,515269,170479,6410595,0.0,0.0,0.0,148949,18164,0.0,0.0,0.0
IL,Kankakee,17091,495639326609,113449,41511,1676049,0.0,0.0,0.0,37705,6819,0.0,0.0,0.0
IL,Kendall,17093,170938903409,114736,38022,898616,0.0,0.0,0.0,23646,2584,0.0,0.0,0.0
IL,Knox,17095,273520013600,52919,21535,823861,0.0,0.0,0.0,19349,3418,0.0,0.0,0.0
IL,La Salle,17099,478798962703,113924,45347,1790392,0.0,0.0,0.0,33452,5336,0.0,0.0,0.0
IL,Lake,17097,2615973027164,703462,241712,15200257,0.0,0.0,0.0,165416,20342,0.0,0.0,0.0
IL,Lawrence,17101,85509404500,16833,6130,244879,0.0,0.0,0.0,4565,559,0.0,0.0,0.0
IL,Lee,17103,153927004500,36031,13758,576919,0.0,0.0,0.0,9983,1278,0.0,0.0,0.0
IL,Livingston,17105,171059605500,38950,14613,659637,0.0,0.0,0.0,10451,1677,0.0,0.0,0.0
IL,Logan,17107,136863626000,30305,11070,517621,0.0,0.0,0.0,7192,1406,0.0,0.0,0.0
IL,Macon,17115,581910063519,110768,45855,1863376,0.0,0.0,0.0,37928,6770,0.0,0.0,0.0
IL,Macoupin,17117,222533435800,47765,19381,794981,0.0,0.0,0.0,14813,2513,0.0,0.0,0.0
IL,Madison,17119,1044283542914,269282,108094,3947426,0.0,0.0,0.0,79007,13887,0.0,0.0,0.0
IL,Marion,17121,205463425800,39437,16148,621669,0.0,0.0,0.0,15776,2984,0.0,0.0,0.0
IL,Marshall,17123,85619806500,12640,5161,323058,0.0,0.0,0.0,3422,335,0.0,0.0,0.0
IL,Mason,17125,102755739300,14666,6079,332016,0.0,0.0,0.0,5358,932,0.0,0.0,0.0
IL,Massac,17127,68511881000,15429,6362,208167,0.0,0.0,0.0,5893,1187,0.0,0.0,0.0
IL,McDonough,17109,171090105800,32612,13057,528098,0.0,0.0,0.0,12008,1688,0.0,0.0,0.0
IL,McHenry,17111,889817288244,308760,109199,4522602,0.0,0.0,0.0,58740,6315,0.0,0.0,0.0
IL,McLean,17113,701633099674,169572,65104,3150337,0.0,0.0,0.0,45331,5738,0.0,0.0,0.0
IL,Menard,17129,51387030600,12705,5140,220012,0.0,0.0,0.0,3258,434,0.0,0.0,0.0
IL,Mercer,17131,68524161000,16434,6734,253981,0.0,0.0,0.0,4559,571,0.0,0.0,0.0
IL,Monroe,17133,102801602009,32957,12589,493894,0.0,0.0,0.0,5816,369,0.0,0.0,0.0
IL,Montgomery,17135,137087661200,30104,11652,431934,0.0,0.0,0.0,8641,1355,0.0,0.0,0.0
